effect_id,effect_name,item_name,bp_price_ref,bp_price_keys,bp_price_all,exist,slot,summary,defindex
63,Phosphorous,Gym Rat,5264.24,92 keys,"5,264.24 ref, $160.56",4,misc,Level 10 Hair,613
63,Phosphorous,Big Country,5149.8,90 keys,"5,149.80 ref, $157.07",4,misc,Level 1-100 Hair,382
63,Phosphorous,Birdcage,5149.8,90 keys,"5,149.80 ref, $157.07",3,misc,Level 10 Hat,615
63,Phosphorous,Valley Forge,5149.8,90 keys,"5,149.80 ref, $157.07",1,misc,Level 1-100 Hat,30114
63,Phosphorous,Conquistador,5121.19,79–100 keys,"5,121.19 ref, $156.20",5,misc,Level 1-100 Helmet,721
63,Phosphorous,Horrific Headsplitter,5092.58,89 keys,"5,092.58 ref, $155.32",1,misc,Level 31 Hat,291
63,Phosphorous,Sole Mate,5063.97,71–106 keys,"5,063.97 ref, $154.45",2,misc,Level 1-100 Hat,30355
63,Phosphorous,Counterfeit Billycock,5035.36,88 keys,"5,035.36 ref, $153.58",6,misc,Level 10 Hat,602
63,Phosphorous,Samur-Eye,5006.75,87–88 keys,"5,006.75 ref, $152.71",1,misc,Level 1-100 Helmet,359
63,Phosphorous,Copper's Hard Top,4978.14,87 keys,"4,978.14 ref, $151.83",5,misc,Level 1-100 Helmet,478
63,Phosphorous,Caribbean Conqueror,4863.7,85 keys,"4,863.70 ref, $148.34",2,misc,Level 1-100 Hat,30116
63,Phosphorous,Hot Dogger,4863.7,85 keys,"4,863.70 ref, $148.34",3,misc,Level 10 Hat,614
63,Phosphorous,German Gonzila,4577.6,80 keys,"4,577.60 ref, $139.62",9,misc,Level 1-100 Hat,323
63,Phosphorous,Magistrate's Mullet,4577.6,80 keys,"4,577.60 ref, $139.62",7,misc,Level 1-100 Hair,147
63,Phosphorous,Metal Slug,4577.6,80 keys,"4,577.60 ref, $139.62",5,misc,Level 1-100 Hat,30028
63,Phosphorous,Hermes,4484.9180327869,78.38 keys,"4,484.92 ref, 78.38 keys",2,misc,Level 10 Hat,633
63,Phosphorous,Salty Dog,4405.94,68–86 keys,"4,405.94 ref, $134.38",2,misc,Level 10 Hat,611
63,Phosphorous,Bolted Birdcage,4348.72,76 keys,"4,348.72 ref, $132.64",2,misc,Level 1-100 Hat,30057
63,Phosphorous,Peacenik's Ponytail,4348.72,76 keys,"4,348.72 ref, $132.64",2,misc,Level 1-100 Hair,30406
63,Phosphorous,Larrikin Robin,4291.5,75 keys,"4,291.50 ref, $130.89",4,misc,Level 1-100 Hat,314
63,Phosphorous,Noble Amassment of Hats,4291.5,75 keys,"4,291.50 ref, $130.89",3,misc,Level 1-100 Hat,137
63,Phosphorous,Scout Shako,4291.5,75 keys,"4,291.50 ref, $130.89",2,misc,Level 1-100 Hat,30326
63,Phosphorous,Fruit Shoot,4177.06,73 keys,"4,177.06 ref, $127.40",6,misc,Level 1-100 Hat,759
63,Phosphorous,Cold Killer,4148.45,63–82 keys,"4,148.45 ref, $126.53",3,misc,Level 1-100 Hat,981
63,Phosphorous,Flamboyant Flamenco,4005.4,70 keys,"4,005.40 ref, $122.16",4,misc,Level 10 Hat,627
63,Phosphorous,Frickin' Sweet Ninja Hood,4005.4,70 keys,"4,005.40 ref, $122.16",2,misc,Level 1-100 Hood,30394
63,Phosphorous,Gentleman's Ushanka,4005.4,70 keys,"4,005.40 ref, $122.16",2,misc,Level 1-100 Hat,778
63,Phosphorous,Hive Minder,4005.4,70 keys,"4,005.40 ref, $122.16",3,misc,Level 1-100 Hat,30093
63,Phosphorous,Towering Titanium Pillar of Hats,4005.4,70 keys,"4,005.40 ref, $122.16",4,misc,Level 1-100 Hat,30008
63,Phosphorous,Voodoo JuJu (Slight Return),4005.4,70 keys,"4,005.40 ref, $122.16",4,misc,Level 1-100 Hat,935
63,Phosphorous,Jumper's Jeepcap,3919.57,62–75 keys,"3,919.57 ref, $119.55",3,misc,Level 1-100 Hat,417
63,Phosphorous,Desert Marauder,3890.96,68 keys,"3,890.96 ref, $118.67",5,misc,Level 1-100 Hat,400
63,Phosphorous,Tungsten Toque,3833.74,67 keys,"3,833.74 ref, $116.93",4,misc,Level 1-100 Hat,30049
63,Phosphorous,Bot Dogger,3719.3,65 keys,"3,719.30 ref, $113.44",3,misc,Level 1-100 Hat,30018
63,Phosphorous,Towering Pillar of Hats,3719.3,65 keys,"3,719.30 ref, $113.44",5,misc,Level 1-100 Hat,135
63,Phosphorous,Combustible Kabuto,3604.86,62–64 keys,"3,604.86 ref, $109.95",1,misc,Level 1-100 Hat,30418
63,Phosphorous,Aviator Assassin,3547.64,62 keys,"3,547.64 ref, $108.20",2,misc,Level 1-100 Hat,30404
63,Phosphorous,Handyman's Handle,3547.64,62 keys,"3,547.64 ref, $108.20",6,misc,Level 1-100 Hat,253
63,Phosphorous,Waxy Wayfinder,3547.64,62 keys,"3,547.64 ref, $108.20",5,misc,Level 1-100 Hat,753
63,Phosphorous,Hat of Cards,3433.2,60 keys,"3,433.20 ref, $104.71",3,misc,Level 1-100 Hat,825
63,Phosphorous,Hetman's Headpiece,3433.2,60 keys,"3,433.20 ref, $104.71",6,misc,Level 1-100 Hat,436
63,Phosphorous,L'homme Burglerre,3433.2,60 keys,"3,433.20 ref, $104.71",4,misc,Level 1-100 Hat,30182
63,Phosphorous,Madame Dixie,3433.2,60 keys,"3,433.20 ref, $104.71",6,misc,Level 1-100 Hat,321
63,Phosphorous,Powdered Practitioner,3433.2,60 keys,"3,433.20 ref, $104.71",2,misc,Level 1-100 Hat,30069
63,Phosphorous,Pure Tin Capotain,3433.2,60 keys,"3,433.20 ref, $104.71",6,misc,Level 1-100 Hat,30021
63,Phosphorous,Shooter's Tin Topi,3433.2,60 keys,"3,433.20 ref, $104.71",4,misc,Level 1-100 Hat,30005
63,Phosphorous,Tartan Tyrolean,3433.2,60 keys,"3,433.20 ref, $104.71",1,misc,Level 1-100 Hat,30334
63,Phosphorous,Officer's Ushanka,3347.37,58–59 keys,"3,347.37 ref, $102.09",1,misc,Level 1-100 Hat,96
63,Phosphorous,Hard Counter,3318.76,58 keys,"3,318.76 ref, $101.22",2,misc,Level 1-100 Hat,254
63,Phosphorous,Carouser's Capotain,3147.1,55 keys,"3,147.10 ref, $95.99",1,misc,Level 1-100 Hat,259
63,Phosphorous,Big Elfin Deal,3004.05,50–55 keys,"3,004.05 ref, $91.62",5,misc,Level 1-100 Hat,652
63,Phosphorous,Grimm Hatte,2861,50 keys,"2,861.00 ref, $87.26",2,misc,Level 1-100 Hat,383
63,Phosphorous,Vintage Merryweather,2861,50 keys,"2,861.00 ref, $87.26",3,misc,Level 1-100 Helmet,182
63,Phosphorous,Capo's Capper,2746.56,48 keys,"2,746.56 ref, $83.77",5,misc,Level 1-100 Hat,427
63,Phosphorous,Rebel Rouser,2746.56,48 keys,"2,746.56 ref, $83.77",2,misc,Level 1-100 Hat,30120
63,Phosphorous,Bone Dome,2689.34,47 keys,"2,689.34 ref, $82.02",2,misc,Level 1-100 Helmet,30162
63,Phosphorous,Defiant Spartan,2689.34,47 keys,"2,689.34 ref, $82.02",3,misc,Level 1-100 Helmet,340
63,Phosphorous,Medic's Mountain Cap,2689.34,47 keys,"2,689.34 ref, $82.02",4,misc,Level 1-100 Hat,381
63,Phosphorous,Industrial Festivizer,2632.12,46 keys,"2,632.12 ref, $80.28",5,misc,Level 1-100 Hat,338
63,Phosphorous,Janissary Ketche,2574.9,45 keys,"2,574.90 ref, $78.53",7,misc,Level 1-100 Hat,437
63,Phosphorous,Letch's LED,2574.9,45 keys,"2,574.90 ref, $78.53",6,misc,Level 1-100 Hat,30002
63,Phosphorous,Pugilist's Protector,2574.9,40–50 keys,"2,574.90 ref, $78.53",6,misc,Level 1-100 Headgear,246
63,Phosphorous,Tough Guy's Toque,2574.9,45 keys,"2,574.90 ref, $78.53",2,misc,Level 1-100 Hat,97
63,Phosphorous,Noble Nickel Amassment of Hats,2517.68,44 keys,"2,517.68 ref, $76.79",4,misc,Level 1-100 Hat,30006
63,Phosphorous,Eliminator's Safeguard,2460.46,43 keys,"2,460.46 ref, $75.04",1,misc,Level 1-100 Helmet,30369
63,Phosphorous,Stout Shako,2403.24,42 keys,"2,403.24 ref, $73.30",3,misc,Level 1-100 Hat,251
63,Phosphorous,Sultan's Ceremonial,2403.24,42 keys,"2,403.24 ref, $73.30",3,misc,Level 1-100 Hat,403
63,Phosphorous,Burning Bandana,2288.8,40 keys,"2,288.80 ref, $69.81",3,misc,Level 1-100 Bandana,30091
63,Phosphorous,Das Naggenvatcher,2288.8,35–45 keys,"2,288.80 ref, $69.81",2,misc,Level 1-100 Hat,30109
63,Phosphorous,Magnificent Mongolian,2288.8,40 keys,"2,288.80 ref, $69.81",2,misc,Level 1-100 Hat,313
63,Phosphorous,Ol' Snaggletooth,2288.8,40 keys,"2,288.80 ref, $69.81",3,misc,Level 1-100 Hat,229
63,Phosphorous,Old Guadalajara,2288.8,40 keys,"2,288.80 ref, $69.81",3,misc,Level 1-100 Hat,247
63,Phosphorous,One-Man Army,2288.8,40 keys,"2,288.80 ref, $69.81",5,misc,Level 10 Hair,601
63,Phosphorous,Strontium Stove Pipe,2288.8,40 keys,"2,288.80 ref, $69.81",1,misc,Level 1-100 Hat,30037
63,Phosphorous,Tavish DeGroot Experience,2288.8,40 keys,"2,288.80 ref, $69.81",2,misc,Level 10 Hat,604
63,Phosphorous,Virus Doctor,2288.8,40 keys,"2,288.80 ref, $69.81",5,misc,Level 1-100 Hat,30043
63,Phosphorous,Bloke's Bucket Hat,2174.36,38 keys,"2,174.36 ref, $66.32",4,misc,Level 1-100 Hat,181
63,Phosphorous,Rimmed Raincatcher,2145.75,34–41 keys,"2,145.75 ref, $65.45",3,misc,Level 1-100 Hat,216
63,Phosphorous,Geisha Boy,2117.14,37 keys,"2,117.14 ref, $64.57",4,misc,Level 1-100 Hair,363
63,Phosphorous,Crocleather Slouch,2059.92,36 keys,"2,059.92 ref, $62.83",1,misc,Level 1-100 Hat,344
63,Phosphorous,Napoleon Complex,2059.92,36 keys,"2,059.92 ref, $62.83",2,misc,Level 1-100 Hat,30360
63,Phosphorous,Respectless Rubber Glove,2002.7,35 keys,"2,002.70 ref, $61.08",3,misc,Level 1-100 Hat,102
63,Phosphorous,Shooter's Sola Topi,2002.7,35 keys,"2,002.70 ref, $61.08",3,misc,Level 1-100 Helmet,158
63,Phosphorous,Plug-In Prospector,1945.48,34 keys,"1,945.48 ref, $59.34",2,misc,Level 1-100 Hat,30031
63,Phosphorous,Soviet Gentleman,1888.26,33 keys,"1,888.26 ref, $57.59",2,misc,Level 1-100 Hat,821
63,Phosphorous,Little Buddy,1802.43,25–38 keys,"1,802.43 ref, $54.97",3,misc,Level 10 Hat,612
63,Phosphorous,Scotch Bonnet,1773.82,30–32 keys,"1,773.82 ref, $54.10",2,misc,Level 1-100 Headgear,306
63,Phosphorous,Professional's Panama,1745.21,28–33 keys,"1,745.21 ref, $53.23",3,misc,Level 1-100 Hat,109
63,Phosphorous,Dead Cone,1716.6,30 keys,"1,716.60 ref, $52.36",5,misc,Level 1-100 Hat,435
63,Phosphorous,Respectless Robo-Glove,1716.6,30 keys,"1,716.60 ref, $52.36",3,misc,Level 1-100 Hat,30039
63,Phosphorous,Virtual Reality Headset,1602.16,28 keys,"1,602.16 ref, $48.87",6,misc,Level 10 Headset,628
63,Phosphorous,Ye Oiled Baker Boy,1602.16,28 keys,"1,602.16 ref, $48.87",3,misc,Level 1-100 Hat,30019
63,Phosphorous,Tsarboosh,1573.55,26–29 keys,"1,573.55 ref, $47.99",2,misc,Level 1-100 Hat,30081
63,Phosphorous,Firewall Helmet,1373.28,22–26 keys,"1,373.28 ref, $41.89",3,misc,Level 1-100 Helmet,30038
63,Phosphorous,Steel Shako,1373.28,23–25 keys,"1,373.28 ref, $41.89",9,misc,Level 1-100 Hat,30017
63,Phosphorous,Dread Knot,1344.67,23–24 keys,"1,344.67 ref, $41.01",4,misc,Level 1-100 Hair,358
63,Phosphorous,Pyro's Boron Beanie,1344.67,23–24 keys,"1,344.67 ref, $41.01",2,misc,Level 1-100 Hat,30040
63,Phosphorous,Helmet without a Home,1316.06,23 keys,"1,316.06 ref, $40.14",3,misc,Level 1-100 Helmet,732
63,Phosphorous,Bolted Bicorne,1287.45,20–25 keys,"1,287.45 ref, $39.27",4,misc,Level 1-100 Hat,30034
63,Phosphorous,Pampered Pyro,1287.45,20–25 keys,"1,287.45 ref, $39.27",1,misc,Level 1-100 Towel,30139
63,Phosphorous,Big Chief,1258.84,22 keys,"1,258.84 ref, $38.39",3,misc,Level 1-100 Hat,309
63,Phosphorous,Sober Stuntman,1258.84,20–24 keys,"1,258.84 ref, $38.39",2,misc,Level 1-100 Helmet,255
63,Phosphorous,Base Metal Billycock,1201.62,21 keys,"1,201.62 ref, $36.65",5,misc,Level 1-100 Hat,30007
63,Phosphorous,Broadband Bonnet,1201.62,18–24 keys,"1,201.62 ref, $36.65",6,misc,Level 1-100 Hat,30029
63,Phosphorous,Plumber's Pipe,1201.62,21 keys,"1,201.62 ref, $36.65",3,misc,Level 1-100 Hat,30022
63,Phosphorous,Doctor's Sack,1173.01,19–22 keys,"1,173.01 ref, $35.78",3,misc,Level 1-100 Hat,398
63,Phosphorous,Electric Escorter,1144.4,20 keys,"1,144.40 ref, $34.90",3,misc,Level 1-100 Hat,30025
63,Phosphorous,FR-0,1144.4,20 keys,"1,144.40 ref, $34.90",2,misc,Level 1-100 Hat,30016
63,Phosphorous,Katyusha,1144.4,18–22 keys,"1,144.40 ref, $34.90",3,misc,Level 1-100 Hat,30094
63,Phosphorous,Bootleg Base Metal Billycock,1087.18,19 keys,"1,087.18 ref, $33.16",6,misc,Level 1-100 Hat,30047
63,Phosphorous,Stately Steel Toe,1029.96,18 keys,"1,029.96 ref, $31.41",2,misc,Level 1-100 Hat,481
63,Phosphorous,Gridiron Guardian,858.3,15 keys,"858.30 ref, $26.18",4,misc,Level 1-100 Helmet,30013
135,Frozen Icefall,Patriot Peak,72955.5,1050–1500 keys,"72,955.50 ref, $2225.14",9,misc,Level 1-100 Hat,30743
135,Frozen Icefall,Mister Bones,57220,1000 keys,"57,220.00 ref, $1745.21",1,misc,Level 1-100 Hat,31059
135,Frozen Icefall,Rotation Sensation,57220,1000 keys,"57,220.00 ref, $1745.21",0,misc,Level 1-100 Hat,30623
135,Frozen Icefall,Gauzed Gaze,45776,800 keys,"45,776.00 ref, $1396.17",0,misc,Level 1-100 Hat,30786
135,Frozen Icefall,Hunter in Darkness,45776,800 keys,"45,776.00 ref, $1396.17",2,misc,Level 1-100 Hat,30877
135,Frozen Icefall,White Russian,44631.6,780 keys,"44,631.60 ref, $1361.26",1,misc,Level 1-100 Hair,30644
135,Frozen Icefall,Candy Crown,39481.8,690 keys,"39,481.80 ref, $1204.19",5,misc,Level 1-100 Hat,31092
135,Frozen Icefall,Woolen Warmer,37908.25,625–700 keys,"37,908.25 ref, $1156.20",0,misc,Level 1-100 Hat,30833
135,Frozen Icefall,Chill Chullo,37193,650 keys,"37,193.00 ref, $1134.39",0,misc,Level 1-100 Hat,30748
135,Frozen Icefall,Bare Necessities,35476.4,620 keys,"35,476.40 ref, $1082.03",1,misc,Level 1-100 Hat,31054
135,Frozen Icefall,A Well Wrapped Hat,26321.2,460 keys,"26,321.20 ref, $802.80",1,misc,Level 1-100 Hat,30746
135,Frozen Icefall,Pithy Professional,25462.9,445 keys,"25,462.90 ref, $776.62",2,misc,Level 1-100 Hat,30915
135,Frozen Icefall,Battle Boonie,24318.5,425 keys,"24,318.50 ref, $741.71",0,misc,Level 1-100 Hat,30907
135,Frozen Icefall,Frag Proof Fragger,22888,400 keys,"22,888.00 ref, $698.08",1,misc,Level 1-100 Helmet,30979
135,Frozen Icefall,Polar Bear,21743.6,380 keys,"21,743.60 ref, $663.18",0,misc,Level 1-100 Hat,30964
135,Frozen Icefall,Puffy Polar Cap,20599.2,360 keys,"20,599.20 ref, $628.28",0,misc,Level 1-100 Hat,30958
135,Frozen Icefall,Tundra Top,20027,350 keys,"20,027.00 ref, $610.82",0,misc,Level 1-100 Hat,30976
135,Frozen Icefall,Brain Interface,18596.5,325 keys,"18,596.50 ref, $567.19",3,misc,Level 1-100 Cosmetic Augmentation,31049
135,Frozen Icefall,Antarctic Eyewear,18024.3,315 keys,"18,024.30 ref, $549.74",7,misc,Level 1-100 Apparel,30977
135,Frozen Icefall,Climbing Commander,17166,300 keys,"17,166.00 ref, $523.56",4,misc,Level 1-100 Hood,31025
135,Frozen Icefall,Dayjogger,17166,300 keys,"17,166.00 ref, $523.56",1,misc,Level 1-100 Hat,30779
135,Frozen Icefall,Smissmas Saxton,15678.28,274 keys,"15,678.28 ref, $478.19",11,misc,Level 1-100 Hat,31089
135,Frozen Icefall,Blast Defense,14305,250 keys,"14,305.00 ref, $436.30",0,misc,Level 1-100 Headgear,30863
135,Frozen Icefall,Brass Bucket,14305,250 keys,"14,305.00 ref, $436.30",2,misc,Level 1-100 Helmet,30969
135,Frozen Icefall,Snowcapped,14305,250 keys,"14,305.00 ref, $436.30",5,misc,Level 1-100 Hat,31028
135,Frozen Icefall,A Hat to Kill For,13732.8,190–290 keys,"13,732.80 ref, $418.85",10,misc,Level 1-100 Hat,30753
135,Frozen Icefall,Vampire Vanquisher,12016.2,160–260 keys,"12,016.20 ref, $366.49",3,misc,Level 1-100 Hat,31003
135,Frozen Icefall,Berlin Brain Bowl,11444,190–210 keys,"11,444.00 ref, $349.04",10,misc,Level 1-100 Headgear,30755
135,Frozen Icefall,Smokey Sombrero,11444,200 keys,"11,444.00 ref, $349.04",2,misc,Level 1-100 Hat,30682
135,Frozen Icefall,Universal Translator,11157.9,165–225 keys,"11,157.90 ref, $340.32",8,misc,Level 1-100 Hat,30658
135,Frozen Icefall,Classy Capper,10871.8,190 keys,"10,871.80 ref, $331.59",0,misc,Level 1-100 Hat,30893
135,Frozen Icefall,Head Hedge,10871.8,190 keys,"10,871.80 ref, $331.59",0,misc,Level 1-100 Helmet,30978
135,Frozen Icefall,Field Practice,10728.75,175–200 keys,"10,728.75 ref, $327.23",0,misc,Level 1-100 Headgear,30862
135,Frozen Icefall,Nuke,10642.92,186 keys,"10,642.92 ref, $324.61",4,misc,Level 1-100 Hair,30885
135,Frozen Icefall,El Zapateador,10442.65,175–190 keys,"10,442.65 ref, $318.50",1,misc,Level 1-100 Hat,31069
135,Frozen Icefall,Fat Man's Field Cap,9784.62,171 keys,"9,784.62 ref, $298.43",0,misc,Level 1-100 Hat,30911
135,Frozen Icefall,Mighty Mitre,8583,150 keys,"8,583.00 ref, $261.78",3,misc,Level 1-100 Hat,31034
135,Frozen Icefall,Bat Hat,8296.9,145 keys,"8,296.90 ref, $253.06",8,misc,Level 1-100 Hat,31058
135,Frozen Icefall,Burning Beanie,7724.7,135 keys,"7,724.70 ref, $235.60",1,misc,Level 1-100 Hat,30936
135,Frozen Icefall,Cool Capuchon,7724.7,135 keys,"7,724.70 ref, $235.60",2,misc,Level 1-100 Hood,31029
135,Frozen Icefall,Wing Mann,7610.26,133 keys,"7,610.26 ref, $232.11",1,misc,Level 1-100 Hat,30809
135,Frozen Icefall,Archer's Sterling,7152.5,125 keys,"7,152.50 ref, $218.15",0,misc,Level 1-100 Helmet,30874
135,Frozen Icefall,Bumble Beenie,7152.5,115–135 keys,"7,152.50 ref, $218.15",258,misc,Level 1-100 Hat,31085
135,Frozen Icefall,Warhood,7152.5,125 keys,"7,152.50 ref, $218.15",0,misc,Level 1-100 Hood,30866
135,Frozen Icefall,Winter Wrap Up,6751.96,104–132 keys,"6,751.96 ref, $205.93",100,misc,Level 1-100 Hat,31094
135,Frozen Icefall,Bomb Beanie,6580.3,115 keys,"6,580.30 ref, $200.70",2,misc,Level 1-100 Hat,30823
135,Frozen Icefall,A Head Full of Hot Air,6294.2,110 keys,"6,294.20 ref, $191.97",2,misc,Level 1-100 Hat,30662
135,Frozen Icefall,Dancing Doe,6294.2,110 keys,"6,294.20 ref, $191.97",3,misc,Level 1-100 Bandana,31045
135,Frozen Icefall,Hephaistos' Handcraft,6294.2,110 keys,"6,294.20 ref, $191.97",2,misc,Level 1-100 Helmet,31000
135,Frozen Icefall,Commando Elite,5722,100 keys,"5,722.00 ref, $174.52",1,misc,Level 1-100 Helmet,30912
135,Frozen Icefall,Provisions Cap,5664.78,99 keys,"5,664.78 ref, $172.78",22,misc,Level 1-100 Hat,31097
135,Frozen Icefall,Trucker's Topper,4920.92,86 keys,"4,920.92 ref, $150.09",6,misc,Level 1-100 Hat,30930
135,Frozen Icefall,Bottle Cap,4577.6,80 keys,"4,577.60 ref, $139.62",3,misc,Level 1-100 Hat,31042
135,Frozen Icefall,Sky High Fly Guy,3948.18,69 keys,"3,948.18 ref, $120.42",0,misc,Level 1-100 Hat,30984
135,Frozen Icefall,Voodoo Vizier,3776.52,66 keys,"3,776.52 ref, $115.18",3,misc,Level 1-100 Hat,31072
135,Frozen Icefall,Sinner's Shade,3490.42,57–65 keys,"3,490.42 ref, $106.46",3,misc,Level 1-100 Hat,30959
135,Frozen Icefall,El Mostacho,3375.98,59 keys,"3,375.98 ref, $102.97",4,misc,Level 1-100 Hat,31074
135,Frozen Icefall,Airdog,3290.15,56–59 keys,"3,290.15 ref, $100.35",0,misc,Level 1-100 Helmet,30767
135,Frozen Icefall,Shutterbug,3204.32,56 keys,"3,204.32 ref, $97.73",3,misc,Level 1-100 Hat,31048
135,Frozen Icefall,Citizen Cane,2689.34,42–52 keys,"2,689.34 ref, $82.02",153,misc,Level 1-100 Hat,31091
135,Frozen Icefall,Tank Top,2574.9,45 keys,"2,574.90 ref, $78.53",8,misc,Level 1-100 Helmet,31002
135,Frozen Icefall,Convict Cap,2546.29,44–45 keys,"2,546.29 ref, $77.66",9,misc,Level 1-100 Hat,31080
135,Frozen Icefall,Globetrotter,2431.85,41–44 keys,"2,431.85 ref, $74.17",126,misc,Level 1-100 Snow Globe,31090
135,Frozen Icefall,Highway Star,2346.02,31–51 keys,"2,346.02 ref, $71.55",2,misc,Level 1-100 Bandana,31010
135,Frozen Icefall,Brain-Warming Wear,2288.8,40 keys,"2,288.80 ref, $69.81",14,misc,Level 1-100 Hat,30827
135,Frozen Icefall,Telefragger Toque,2202.97,38–39 keys,"2,202.97 ref, $67.19",90,misc,Level 1-100 Hat,31098
135,Frozen Icefall,Elf Esteem,2002.7,35 keys,"2,002.70 ref, $61.08",0,misc,Level 1-100 Hat,30836
135,Frozen Icefall,Missing Piece,1916.87,31–36 keys,"1,916.87 ref, $58.46",242,misc,Level 1-100 Hat,31101
135,Frozen Icefall,Yule Hog,1459.11,25–26 keys,"1,459.11 ref, $44.50",314,misc,Level 1-100 Pork Product,31087
135,Frozen Icefall,Spiky Viking,1201.62,19–23 keys,"1,201.62 ref, $36.65",332,misc,Level 1-100 Helmet,31100
135,Frozen Icefall,Lightning Lid,0,,,1,misc,Level 1-100 Headgear,30867
95,Magnetic Hat Protector,Captain Space Mann,52928.5,925 keys,"52,928.50 ref, $1614.32",22,misc,Level 1-100 Helmet,30646
95,Magnetic Hat Protector,Corona Australis,18653.72,326 keys,"18,653.72 ref, $568.94",8,misc,Level 1-100 Cosmetic Augmentation,30648
95,Magnetic Hat Protector,Universal Translator,1602.16,27–29 keys,"1,602.16 ref, $48.87",468,misc,Level 1-100 Hat,30658
95,Magnetic Hat Protector,Phononaut,886.91,14–17 keys,"886.91 ref, $27.05",50,misc,Level 1-100 Hat,30647
95,Magnetic Hat Protector,A Head Full of Hot Air,686.64,11–13 keys,"686.64 ref, $20.94",412,misc,Level 1-100 Hat,30662
40,Eerie Orbiting Fire,Coffin Kit,227449.5,3975 keys,"227,449.50 ref, $6937.21",2,misc,Level 1-100 Backpack,938
40,Eerie Orbiting Fire,Antlers,120162,2100 keys,"120,162.00 ref, $3664.94",1,misc,Level 1-100 Cosmetic Item,993
40,Eerie Orbiting Fire,Villain's Veil,102996,1800 keys,"102,996.00 ref, $3141.38",3,misc,Level 1-100 Bandana,393
40,Eerie Orbiting Fire,Blighted Beak,91552,1600 keys,"91,552.00 ref, $2792.34",8,misc,Level 1-100 Mask,315
40,Eerie Orbiting Fire,Team Captain,51498,900 keys,"51,498.00 ref, $1570.69",5,misc,Level 1-100 Hat,378
40,Eerie Orbiting Fire,Brainiac Hairpiece,50353.6,880 keys,"50,353.60 ref, $1535.78",2,misc,Level 1-100 Facial Hair,590
40,Eerie Orbiting Fire,Exquisite Rack,45060.75,700–875 keys,"45,060.75 ref, $1374.35",5,misc,Level 1-100 Cosmetic Item,339
40,Eerie Orbiting Fire,Bonk Boy,43773.3,750–780 keys,"43,773.30 ref, $1335.09",3,misc,Level 1-100 Mask,451
40,Eerie Orbiting Fire,Le Party Phantom,35476.4,620 keys,"35,476.40 ref, $1082.03",8,misc,Level 1-100 Mask,337
40,Eerie Orbiting Fire,Mining Light,34332,600 keys,"34,332.00 ref, $1047.13",4,misc,Level 1-100 Cosmetic Item,48
40,Eerie Orbiting Fire,Mask of the Shaman,29468.3,515 keys,"29,468.30 ref, $898.78",1,misc,Level 10 Mask,514
40,Eerie Orbiting Fire,Large Luchador,27179.5,475 keys,"27,179.50 ref, $828.97",4,misc,Level 1-100 Mask,380
40,Eerie Orbiting Fire,Hunter in Darkness,26893.4,470 keys,"26,893.40 ref, $820.25",0,misc,Level 1-100 Hat,30877
40,Eerie Orbiting Fire,Cloud Crasher,26321.2,460 keys,"26,321.20 ref, $802.80",1,misc,Level 1-100 Helmet,30071
40,Eerie Orbiting Fire,Pyromancer's Mask,25749,450 keys,"25,749.00 ref, $785.34",4,misc,Level 1-100 Mask,316
40,Eerie Orbiting Fire,Anger,25176.8,440 keys,"25,176.80 ref, $767.89",6,misc,Level 10 Hood,518
40,Eerie Orbiting Fire,Flipped Trilby,22258.58,389 keys,"22,258.58 ref, $678.89",3,misc,Level 1-100 Hat,324
40,Eerie Orbiting Fire,Flamboyant Flamenco,21743.6,380 keys,"21,743.60 ref, $663.18",7,misc,Level 10 Hat,627
40,Eerie Orbiting Fire,Texas Ten Gallon,20027,350 keys,"20,027.00 ref, $610.82",7,misc,Level 1-100 Hat,94
40,Eerie Orbiting Fire,Desert Marauder,19454.8,340 keys,"19,454.80 ref, $593.37",5,misc,Level 1-100 Hat,400
40,Eerie Orbiting Fire,Trophy Belt,19454.8,340 keys,"19,454.80 ref, $593.37",4,misc,Level 1-100 Hat,53
40,Eerie Orbiting Fire,Grenadier's Softcap,19225.92,336 keys,"19,225.92 ref, $586.39",6,misc,Level 1-100 Hat,227
40,Eerie Orbiting Fire,Master's Yellow Belt,19054.26,333 keys,"19,054.26 ref, $581.15",3,misc,Level 1-100 Hat,110
40,Eerie Orbiting Fire,Conjurer's Cowl,18882.6,330 keys,"18,882.60 ref, $575.92",8,misc,Level 1-100 Hood,465
40,Eerie Orbiting Fire,Salty Dog,18882.6,330 keys,"18,882.60 ref, $575.92",3,misc,Level 10 Hat,611
40,Eerie Orbiting Fire,Brown Bomber,17795.42,311 keys,"17,795.42 ref, $542.76",2,misc,Level 1-100 Hat,671
